Timesteps,EpisodeReward,PolicyLoss,ValueLoss,EntropyLoss,KL_Divergence
1623704,-0.6675,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1623844,-0.6275,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1623956,-0.755,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624060,-0.6175,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624172,-0.635,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624304,-0.71,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624412,-0.73,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624468,-0.1525,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624564,-0.48,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624684,-0.6725,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624772,-0.3725,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1624904,-0.725,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625064,-0.74,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625168,-0.3025,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625264,-0.4675,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625380,-0.825,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625452,-0.5275,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625532,-0.255,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625624,-0.6275,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625760,-0.5725,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1625892,-0.6775,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626008,-0.7525,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626132,-0.3425,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626192,-0.1875,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626304,-0.62,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626320,-0.03,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626324,-0.0225,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626408,-0.345,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626512,-0.605,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626736,-0.4875,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1626848,-0.7225,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627048,-0.645,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627144,-0.6275,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627232,-0.7,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627348,-0.655,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627432,-0.6875,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627436,-0.01,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627448,-0.0225,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627556,-0.7375,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627688,-0.625,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627812,-0.7,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627884,-0.3575,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1627996,-0.43,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628104,-0.58,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628216,-0.6975,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628408,-0.69,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628484,-0.5775,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628592,-0.3675,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628716,-0.565,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628832,-0.56,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1628944,-0.4325,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629052,-0.4625,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629188,-0.6575,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629296,-0.31,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629428,-0.82,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629436,-0.0175,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629552,-0.5925,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629640,-0.43,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629736,-0.5225,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629856,-0.8325,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1629948,-0.7375,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1630096,-0.645,0.0,0.004164846205367212,-1.0396974941715598,1.1732183694839478
1630220,-0.4225,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1630316,-0.425,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1630428,-0.5525,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1630524,-0.595,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1630640,-0.655,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1630808,-0.7725,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1630904,-0.6675,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631020,-0.6575,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631100,-0.78,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631236,-0.6925,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631324,-0.3225,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631412,-0.64,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631416,-0.005,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631640,-0.4325,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631724,-0.645,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631852,-0.615,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631856,-0.0075,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1631944,-0.4975,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632016,-0.2425,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632120,-0.8025,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632228,-0.705,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632328,-0.2025,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632532,-0.5225,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632684,-0.7025,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632796,-0.765,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1632916,-0.7175,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633012,-0.7525,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633104,-0.7225,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633188,-0.5875,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633192,-0.015,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633296,-0.535,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633444,-0.6525,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633448,-0.005,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633552,-0.59,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633676,-0.2725,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633744,-0.325,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633780,-0.105,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633884,-0.795,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1633996,-0.4775,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634148,-0.6775,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634152,-0.005,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634256,-0.72,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634364,-0.7525,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634520,-0.705,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634644,-0.395,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634764,-0.8275,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1634860,-0.415,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635000,-0.7425,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635096,-0.585,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635224,-0.66,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635356,-0.59,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635452,-0.22,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635556,-0.63,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635636,-0.415,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635772,-0.6575,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635780,-0.01,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635880,-0.6375,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1635996,-0.49,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636172,-0.71,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636288,-0.63,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636428,-0.635,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636556,-0.335,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636660,-0.415,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636760,-0.56,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636896,-0.7325,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1636964,-0.325,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637068,-0.4675,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637156,-0.295,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637340,-0.675,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637444,-0.7025,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637580,-0.5525,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637672,-0.54,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637768,-0.455,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637868,-0.6375,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1637964,-0.6475,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1638024,-0.2775,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1638032,-0.0175,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1638164,-0.725,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1638292,-0.5325,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1638312,-0.0325,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1638396,-0.53,0.0,0.004091420525310241,-1.0349112272728234,1.1404814720153809
1638564,-0.6875,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1638672,-0.7225,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1638752,-0.41,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1638944,-0.77,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639084,-0.53,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639200,-0.6725,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639300,-0.22,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639412,-0.6025,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639556,-0.535,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639644,-0.485,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639744,-0.7,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639856,-0.23,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1639992,-0.79,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640116,-0.55,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640220,-0.545,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640292,-0.2425,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640372,-0.7575,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640508,-0.635,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640624,-0.39,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640700,-0.425,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640776,-0.695,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640880,-0.67,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1640980,-0.48,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641056,-0.37,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641148,-0.775,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641264,-0.735,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641376,-0.79,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641476,-0.745,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641560,-0.555,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641652,-0.71,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641720,-0.3475,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641824,-0.52,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1641948,-0.6125,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642072,-0.6925,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642180,-0.77,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642296,-0.735,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642428,-0.6125,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642616,-0.6925,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642704,-0.4725,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642824,-0.625,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1642932,-0.5275,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643060,-0.6175,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643156,-0.5175,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643256,-0.835,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643380,-0.6,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643484,-0.435,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643604,-0.66,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643684,-0.3475,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643768,-0.6225,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643868,-0.62,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643964,-0.6025,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1643968,-0.01,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644096,-0.8125,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644216,-0.8475,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644336,-0.8,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644456,-0.82,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644592,-0.6875,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644700,-0.2625,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644796,-0.6975,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644804,-0.0225,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644892,-0.4075,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1644976,-0.5325,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645192,-0.6825,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645224,-0.0525,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645336,-0.695,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645424,-0.84,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645588,-0.8525,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645692,-0.29,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645792,-0.69,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1645968,-0.61,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1646116,-0.755,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1646268,-0.67,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1646332,-0.48,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1646460,-0.73,0.0,0.0045981080840647335,-1.02226395169273,1.1156433820724487
1646600,-0.6875,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1646736,-0.8175,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1646756,-0.025,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1646876,-0.81,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647004,-0.765,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647132,-0.5825,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647228,-0.645,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647336,-0.6175,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647440,-0.2725,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647520,-0.8425,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647524,-0.01,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647628,-0.58,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647748,-0.6825,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1647888,-0.5875,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1648036,-0.555,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1648140,-0.6075,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1648352,-0.6775,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1648468,-0.605,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1648664,-0.72,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1648788,-0.565,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1648884,-0.31,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649024,-0.6875,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649028,-0.01,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649140,-0.66,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649264,-0.6375,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649376,-0.775,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649468,-0.695,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649532,-0.1225,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649536,-0.0075,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649540,-0.005,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649648,-0.39,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649752,-0.65,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649840,-0.5775,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1649948,-0.6925,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650032,-0.4275,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650036,-0.0075,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650148,-0.3725,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650236,-0.62,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650240,-0.0225,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650348,-0.6625,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650488,-0.4625,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650600,-0.76,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650692,-0.5225,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650784,-0.39,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1650996,-0.7925,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651112,-0.715,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651264,-0.525,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651372,-0.815,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651492,-0.455,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651596,-0.8075,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651700,-0.5675,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651812,-0.585,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651884,-0.495,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1651988,-0.4025,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652096,-0.475,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652100,-0.0075,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652240,-0.305,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652384,-0.52,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652468,-0.47,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652572,-0.6375,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652676,-0.6475,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652760,-0.74,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1652900,-0.6475,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653008,-0.5275,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653084,-0.5775,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653200,-0.7775,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653304,-0.7075,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653448,-0.52,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653592,-0.41,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653712,-0.26,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653716,-0.0075,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1653908,-0.785,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654028,-0.555,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654196,-0.6925,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654288,-0.6475,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654416,-0.385,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654428,-0.0275,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654540,-0.77,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654660,-0.71,0.0,0.0041850448538752975,-1.0317611382808536,1.1660969257354736
1654792,-0.425,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1654868,-0.465,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1654964,-0.7625,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655052,-0.2425,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655164,-0.45,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655248,-0.76,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655356,-0.8525,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655488,-0.725,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655652,-0.7425,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655696,-0.12,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655800,-0.205,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655940,-0.845,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1655952,-0.0225,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656048,-0.3675,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656152,-0.52,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656272,-0.8075,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656384,-0.4525,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656492,-0.415,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656600,-0.7075,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656744,-0.6725,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656852,-0.625,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1656940,-0.6925,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657048,-0.765,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657216,-0.655,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657320,-0.7225,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657440,-0.6675,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657576,-0.815,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657712,-0.5775,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657836,-0.7375,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657932,-0.4825,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1657996,-0.2575,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1658120,-0.505,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1658212,-0.67,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1658324,-0.665,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1658508,-0.51,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1658636,-0.505,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1658772,-0.565,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
1658848,-0.39,0.0,0.004617653682544187,-1.0196688894648105,1.1671156883239746
